name,time,CO2eq,TVOC,dust_LPO_percentage,dust_LPO_time,dust_concentration,humidity,location,sensor_name,tVOC,temperature
sensor_data,1709915733621940385,,,,,,52.56096160857291,,,,24.30254619632848
sensor_data,1709916936063034958,,,,,,40.05075607334811,,,,23.7966227183487
sensor_data,1709918138742044742,,,,,,45.91101261658318,,,,26.242915957833887
sensor_data,1709918641372954769,,,,,,49.61918282169417,,,,23.860078634887778
sensor_data,1709918889521730413,,,,,,50.76144173100775,,,,23.64393964403743
sensor_data,1709919772414904121,,,,,,55.08269972539321,,,,22.078962835053076
sensor_data,1709920972473567180,,,,,,54.199465015365895,,,,27.106450701785942
sensor_data,1709921661843344310,,,,,,56.90065312952183,,,,26.38280898355645
sensor_data,1709921981772179830,,,,,,45.600900713821254,,,,21.36546860273294
sensor_data,1709922365209356187,,,,,,40.64605214443343,,,,23.959102160320803
sensor_data,1709922723773166284,,,,,,46.15306362272826,,,,28.016027507944955
sensor_data,1709923709288950814,,,,,,49.02190365230523,,,,24.338370011090802
sensor_data,1709923975469427977,,,,,,48.40207703782648,,,,22.773820650829894
sensor_data,1709925175432374429,,,,,,55.59739008378436,,,,20.299474281681483
sensor_data,1709925333544133051,,,,,,40.928448125614516,,,,21.187745962190167
sensor_data,1709925611655071895,,,,,,44.31079764144353,,,,23.60384849986703
sensor_data,1709926387039927264,,,,,,47.10268950076339,,,,22.239710881916036
sensor_data,1709926936605342673,,,,,,54.716733921011674,,,,23.906553087919274
sensor_data,1709927146119323821,,,,,,59.667257357555286,,,,21.115360472625497
sensor_data,1709929103738705512,,,,,,41.46586355076921,,,,27.85815128827151
sensor_data,1709929765366310767,,,,,,58.71082578990965,,,,28.734106776641802
sensor_data,1709930302309062202,,,,,,50.25404303834139,,,,21.270278963989522
sensor_data,1709930973813031466,,,,,,42.66630629618484,,,,25.369017776334985
sensor_data,1709931249773822750,,,,,,40.29353528137489,,,,29.5020266013092
sensor_data,1709931354529073425,,,,,,46.90215871123276,,,,23.388851602524802
sensor_data,1709932554550813434,,,,,,54.133617255681116,,,,28.723163343750016
sensor_data,1709933754661745152,,,,,,45.69795987504908,,,,22.95170805056958
sensor_data,1709934954790031261,,,,,,55.34430831039752,,,,22.697118844347266
sensor_data,1709936155107345993,,,,,,54.08420332739163,,,,20.73006649806779
sensor_data,1709937355218684629,,,,,,45.50855568245314,,,,25.836542411690182
sensor_data,1709938555324850925,,,,,,57.49665625536019,,,,20.456791438721837
sensor_data,1709939755445074569,,,,,,49.31112666870234,,,,21.880135169083598
sensor_data,1709940955543349794,,,,,,43.27583077353041,,,,24.005561688519844
sensor_data,1709942155652244973,,,,,,58.24972272288774,,,,26.691696034248874
sensor_data,1709943355763404154,,,,,,40.19556412792434,,,,29.687210973084767
sensor_data,1709944555903531755,,,,,,50.13703982923005,,,,24.08067121168629
sensor_data,1709945756034006140,,,,,,51.421304107234484,,,,21.891371852574714
sensor_data,1709946956162972781,,,,,,51.18317242877538,,,,25.52181189214857
sensor_data,1709948156309325984,,,,,,58.05018083145253,,,,25.153105127222332
sensor_data,1709949356454117303,,,,,,48.10205764578922,,,,23.266297487240024
sensor_data,1709950556576037276,,,,,,40.27538066545107,,,,24.067612240719818
sensor_data,1709951756710987339,,,,,,47.42287759313358,,,,29.405788521405128
sensor_data,1709952956660024599,,,,,,44.700273664005834,,,,29.951740633967063
sensor_data,1709954156765157943,,,,,,49.94260710712581,,,,29.91951745976523
sensor_data,1709955356887931918,,,,,,43.170751354270465,,,,28.063567201402304
sensor_data,1709956556960951083,,,,,,57.2812480409668,,,,23.575732932791336
sensor_data,1709957757152380301,,,,,,46.28911560664223,,,,22.335635849825927
sensor_data,1709958957285353681,,,,,,53.82795501135384,,,,25.384954798059532
sensor_data,1709960157456984413,,,,,,49.897829740932416,,,,26.20939406408742
sensor_data,1709961357609287232,,,,,,57.391732550376936,,,,24.441451296768516
sensor_data,1709962557758921575,,,,,,41.96887931829489,,,,25.667328571560123
sensor_data,1709963757910872432,,,,,,42.83184118253139,,,,23.31219582140732
sensor_data,1709964957837912682,,,,,,56.3043086456247,,,,24.56495259047827
sensor_data,1709966158124755359,,,,,,47.92647782045579,,,,20.181040790036214
sensor_data,1709967358155663298,,,,,,58.26239040249419,,,,20.852796429315397
sensor_data,1709968558248861311,,,,,,58.252504002783915,,,,22.50943073942979
sensor_data,1709969758328014566,,,,,,44.49101356084418,,,,27.814770566264116
sensor_data,1709970958394969196,,,,,,57.750822365265435,,,,21.077216464990133
sensor_data,1709972158497976172,,,,,,51.74065047501305,,,,25.836176490697902
sensor_data,1709973358586210463,,,,,,59.89683537463836,,,,22.450543188204463
sensor_data,1709973643386956570,,,,,,59.67136286216077,,,,29.037355740794087
sensor_data,1709973800866739112,,,,,,58.78977459056313,,,,21.37673396400332
sensor_data,1709975000956044276,,,,,,59.643081256499066,,,,26.346695653337946
sensor_data,1709975276602307051,,,,,,51.925596085423905,,,,24.457478093210753
sensor_data,1709975978462183904,,,,,,44.95929169133501,,,,23.19850593193148
sensor_data,1709976132341342673,,,,,,56.520906012432945,,,,25.931016040923673
sensor_data,1709976334821127878,,,,,,48.8331283537206,,,,25.99133820660994
sensor_data,1709976518840781770,,,,,,51.8084496340672,,,,24.112068787048933
sensor_data,1709977719400870414,,,,,,44.89990313031751,,,,22.098060203218445
sensor_data,1709978921020708600,,,,,,43.41900415595989,,,,24.488091984223573
sensor_data,1709980121839853540,,,,,,45.08881820187578,,,,21.68412182589773
sensor_data,1709981323398719806,,,,,,50.10774185198672,,,,21.244609432286197
sensor_data,1709982524140710595,,,,,,49.361056726456304,,,,27.082588406049034
sensor_data,1709983725680657827,,,,,,43.94894088065341,,,,21.75059210242001
sensor_data,1709984927199154793,,,,,,47.60442144622607,,,,24.418672555504035
sensor_data,1709986128803078022,,,,,,58.82685246546291,,,,26.67106537473971
sensor_data,1709987330460345246,,,,,,40.216948049814114,,,,23.408037896097827
sensor_data,1709988532282159713,,,,,,47.548930706720654,,,,22.287179181265703
sensor_data,1709989733205849507,,,,,,59.194106396529655,,,,23.71503340167959
sensor_data,1709990933761883032,,,,,,43.17912499302883,,,,21.392086510919455
sensor_data,1709992135479045478,,,,,,58.50419832578733,,,,21.56585151639693
sensor_data,1709993336920020778,,,,,,44.817634479274844,,,,23.966483846580246
sensor_data,1709994538960002877,,,,,,42.22276117037225,,,,20.00638475317951
sensor_data,1709995739620072437,,,,,,41.39670188458046,,,,23.4050784176557
sensor_data,1709996984041153769,,,,,,41.36274831860867,,,,27.812530621821107
sensor_data,1710004374759449619,,,,,,56.36212821071113,,,,26.91069853641394
sensor_data,1710005345884044647,,,,,,52.657948613867624,,,,27.06450971131448
sensor_data,1710006547423723550,,,,,,41.84502967875538,,,,21.223153888829437
sensor_data,1710007748904945353,,,,,,49.170984967993256,,,,24.02200492323497
sensor_data,1710008950722230984,,,,,,44.7615986987443,,,,22.484323845062068
sensor_data,1710010152343298911,,,,,,49.549641078357794,,,,25.58056729414182
sensor_data,1710011353365482476,,,,,,55.8219679179223,,,,21.084544838092206
sensor_data,1710012554848086490,,,,,,46.5334975550071,,,,22.377370249741535
sensor_data,1710013756902962788,,,,,,50.62849967046846,,,,25.822477502268054
sensor_data,1710014958503052333,,,,,,48.10981529094022,,,,27.67108696044774
sensor_data,1710016159143040083,,,,,,58.73885141748442,,,,20.74783137911138
